Start              	End                	Duration	Filename                                                                        	Procnum

File : ./pro_inter_daily_20180507000000.log
2018-05-07 09:27:46	2018-05-07 09:27:49	       3	AZF_MSSBHQH_1AZFHUA1_b00141180.dat_DECODED_3425_HW_MSC_SMS_IDD_ROAMIN           	150 
2018-05-07 09:27:49	2018-05-07 09:27:52	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111934.dat_DECODED_3427_HW_MSC_SMS_IDD_ROAMIN        	157 
2018-05-07 09:27:52	2018-05-07 09:27:55	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127384.dat_DECODED_3428_HW_MSC_SMS_IDD_ROAMIN        	165 
2018-05-07 09:27:55	2018-05-07 09:27:57	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109258.dat_DECODED_3426_HW_MSC_SMS_IDD_ROAMIN        	167 
2018-05-07 09:27:57	2018-05-07 09:28:01	       4	MSSBHQH03_2_AP2b00234525-3-02.dat_DECODED_2651_NET_SMS                          	377 
2018-05-07 09:28:01	2018-05-07 09:28:06	       5	MSSBHQH03_b01289377-3.dat_DECODED_2650_NET_SMS                                  	533 
2018-05-07 09:28:06	2018-05-07 09:28:11	       5	MSSBTC02_2_AP2b00225839-2-02.dat_DECODED_3838_NET_SMS                           	533 
2018-05-07 09:28:11	2018-05-07 09:28:15	       4	MSSBHQ01_2_AP2b00234354-1-02.dat_DECODED_9053_NET_SMS                           	407 
2018-05-07 09:28:15	2018-05-07 09:28:20	       5	MSSBHQH03_b01289378-3.dat_DECODED_2652_NET_SMS                                  	514 
2018-05-07 09:28:20	2018-05-07 09:28:25	       5	MSSBHQH01_b01317871-1.dat_DECODED_9054_NET_SMS                                  	500 
2018-05-07 09:28:25	2018-05-07 09:28:29	       4	MSSBHQH02_b01302208-2.dat_DECODED_3839_NET_SMS                                  	412 
2018-05-07 09:28:29	2018-05-07 09:28:32	       3	AZF_MSSBHQH_2AZFHUA1_b00125597.dat_DECODED_3429_HW_MSC_SMS_IDD_ROAMIN           	175 
2018-05-07 09:28:32	2018-05-07 09:28:35	       3	AZF_MSSBHQH_3AZFHUA1_b00138887.dat_DECODED_3430_HW_MSC_SMS_IDD_ROAMIN           	172 
2018-05-07 09:28:35	2018-05-07 09:28:38	       3	MSSBHQH03_2_AP2b00234526-3-02.dat_DECODED_2653_NET_SMS                          	353 
2018-05-07 09:28:38	2018-05-07 09:28:42	       4	MSSBHQ01_2_AP2b00234355-1-02.dat_DECODED_9055_NET_SMS                           	394 
2018-05-07 09:28:42	2018-05-07 09:28:45	       3	AZF_MSSBHQH_1AZFHUA1_b00141181.dat_DECODED_3431_HW_MSC_SMS_IDD_ROAMIN           	161 
2018-05-07 09:28:45	2018-05-07 09:28:48	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111935.dat_DECODED_3433_HW_MSC_SMS_IDD_ROAMIN        	163 
2018-05-07 09:28:48	2018-05-07 09:28:53	       5	MSSBTC02_2_AP2b00225840-2-02.dat_DECODED_3840_NET_SMS                           	524 
2018-05-07 09:28:53	2018-05-07 09:28:56	       3	AZF_MSSBHQH_3AZFHUA1_b00138888.dat_DECODED_3432_HW_MSC_SMS_IDD_ROAMIN           	119 
2018-05-07 09:28:56	2018-05-07 09:29:00	       4	MSSBHQH02_b01302209-2.dat_DECODED_3841_NET_SMS                                  	425 
2018-05-07 09:29:00	2018-05-07 09:29:04	       4	MSSBHQH01_b01317872-1.dat_DECODED_9056_NET_SMS                                  	408 
2018-05-07 09:29:04	2018-05-07 09:29:07	       3	AZF_MSSBHQH_1AZFHUA1_b00141182.dat_DECODED_3434_HW_MSC_SMS_IDD_ROAMIN           	161 
2018-05-07 09:29:07	2018-05-07 09:29:11	       4	MSSBHQH03_b01289379-3.dat_DECODED_2654_NET_SMS                                  	426 
2018-05-07 09:29:11	2018-05-07 09:29:15	       4	MSSBHQH02_b01302210-2.dat_DECODED_3842_NET_SMS                                  	333 
2018-05-07 09:29:15	2018-05-07 09:29:18	       3	MSSBHQH03_2_AP2b00234527-3-02.dat_DECODED_2655_NET_SMS                          	322 
2018-05-07 09:29:18	2018-05-07 09:29:22	       4	MSSBTC02_2_AP2b00225841-2-02.dat_DECODED_3843_NET_SMS                           	443 
2018-05-07 09:29:22	2018-05-07 09:29:26	       4	MSSBHQ01_2_AP2b00234356-1-02.dat_DECODED_9057_NET_SMS                           	370 
2018-05-07 09:29:26	2018-05-07 09:29:29	       3	MSSBHQH01_b01317873-1.dat_DECODED_9058_NET_SMS                                  	369 
2018-05-07 09:29:30	2018-05-07 09:29:33	       3	AZF_MSSBHQH_2AZFHUA1_b00125598.dat_DECODED_3436_HW_MSC_SMS_IDD_ROAMIN           	208 
2018-05-07 09:29:33	2018-05-07 09:29:35	       2	AZF_MSSBHQH_2AZFHUA2_AP2b00127385.dat_DECODED_3435_HW_MSC_SMS_IDD_ROAMIN        	170 
2018-05-07 09:29:35	2018-05-07 09:29:43	       8	CSVSM_vmcazbj12.bakcell.com_20180507023957Z.csv_n2_DECODED_6976_mco_xura_NET    	531 
2018-05-07 09:29:43	2018-05-07 09:29:46	       3	MSSBHQH02_b01302211-2.dat_DECODED_3844_NET_SMS                                  	311 
2018-05-07 09:29:46	2018-05-07 09:29:50	       4	MSSBHQH03_b01289380-3.dat_DECODED_2656_NET_SMS                                  	393 
2018-05-07 09:29:50	2018-05-07 09:29:53	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00109259.dat_DECODED_3437_HW_MSC_SMS_IDD_ROAMIN        	141 
2018-05-07 09:29:53	2018-05-07 09:29:55	       2	MSSBHQH03_2_AP2b00234528-3-02.dat_DECODED_2657_NET_SMS                          	253 
2018-05-07 09:29:55	2018-05-07 09:29:58	       3	AZF_MSSBHQH_3AZFHUA1_b00138889.dat_DECODED_3438_HW_MSC_SMS_IDD_ROAMIN           	143 
2018-05-07 09:29:58	2018-05-07 09:30:01	       3	AZF_MSSBHQH_1AZFHUA1_b00141183.dat_DECODED_3440_HW_MSC_SMS_IDD_ROAMIN           	150 
2018-05-07 09:30:01	2018-05-07 09:30:04	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111936.dat_DECODED_3439_HW_MSC_SMS_IDD_ROAMIN        	154 
2018-05-07 09:30:04	2018-05-07 09:30:07	       3	MSSBHQ01_2_AP2b00234357-1-02.dat_DECODED_9059_NET_SMS                           	330 
2018-05-07 09:30:07	2018-05-07 09:30:11	       4	MSSBHQH03_b01289381-3.dat_DECODED_2658_NET_SMS                                  	336 
2018-05-07 09:30:11	2018-05-07 09:30:14	       3	MSSBHQH03_2_AP2b00234529-3-02.dat_DECODED_2659_NET_SMS                          	280 
2018-05-07 09:30:14	2018-05-07 09:30:17	       3	MSSBTC02_2_AP2b00225842-2-02.dat_DECODED_3845_NET_SMS                           	354 
2018-05-07 09:30:17	2018-05-07 09:30:20	       3	MSSBHQ01_2_AP2b00234358-1-02.dat_DECODED_9061_NET_SMS                           	256 
2018-05-07 09:30:20	2018-05-07 09:30:23	       3	MSSBHQH01_b01317874-1.dat_DECODED_9060_NET_SMS                                  	319 
2018-05-07 09:30:23	2018-05-07 09:30:26	       3	MSSBTC02_2_AP2b00225843-2-02.dat_DECODED_3846_NET_SMS                           	377 
2018-05-07 09:30:26	2018-05-07 09:30:30	       4	MSSBHQH01_b01317875-1.dat_DECODED_9062_NET_SMS                                  	368 
2018-05-07 09:30:30	2018-05-07 09:30:33	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127386.dat_DECODED_3441_HW_MSC_SMS_IDD_ROAMIN        	182 
2018-05-07 09:30:33	2018-05-07 09:30:36	       3	MSSBHQH02_b01302212-2.dat_DECODED_3847_NET_SMS                                  	339 
2018-05-07 09:30:36	2018-05-07 09:30:39	       3	MSSBHQH02_b01302213-2.dat_DECODED_3848_NET_SMS                                  	311 
2018-05-07 09:30:39	2018-05-07 09:30:42	       3	MSSBHQH03_2_AP2b00234530-3-02.dat_DECODED_2661_NET_SMS                          	260 
2018-05-07 09:30:42	2018-05-07 09:30:45	       3	AZF_MSSBHQH_2AZFHUA1_b00125599.dat_DECODED_3442_HW_MSC_SMS_IDD_ROAMIN           	167 
2018-05-07 09:30:45	2018-05-07 09:30:47	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109260.dat_DECODED_3443_HW_MSC_SMS_IDD_ROAMIN        	151 
2018-05-07 09:30:47	2018-05-07 09:30:50	       3	AZF_MSSBHQH_1AZFHUA1_b00141184.dat_DECODED_3445_HW_MSC_SMS_IDD_ROAMIN           	141 
2018-05-07 09:30:50	2018-05-07 09:30:53	       3	AZF_MSSBHQH_3AZFHUA1_b00138890.dat_DECODED_3444_HW_MSC_SMS_IDD_ROAMIN           	140 
2018-05-07 09:30:53	2018-05-07 09:30:56	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111937.dat_DECODED_3446_HW_MSC_SMS_IDD_ROAMIN        	186 
2018-05-07 09:30:56	2018-05-07 09:31:00	       4	MSSBHQH03_b01289382-3.dat_DECODED_2660_NET_SMS                                  	381 
2018-05-07 09:31:00	2018-05-07 09:31:03	       3	MSSBHQ01_2_AP2b00234359-1-02.dat_DECODED_9063_NET_SMS                           	288 
2018-05-07 09:31:03	2018-05-07 09:31:06	       3	MSSBHQH03_b01289383-3.dat_DECODED_2662_NET_SMS                                  	328 
2018-05-07 09:31:06	2018-05-07 09:31:10	       4	MSSBHQH01_b01317876-1.dat_DECODED_9064_NET_SMS                                  	307 
2018-05-07 09:31:10	2018-05-07 09:31:13	       3	MSSBHQH03_b01289384-3.dat_DECODED_2663_NET_SMS                                  	327 
2018-05-07 09:31:13	2018-05-07 09:31:16	       3	MSSBTC02_2_AP2b00225844-2-02.dat_DECODED_3849_NET_SMS                           	348 
2018-05-07 09:31:16	2018-05-07 09:31:19	       3	AZF_MSSBHQH_2AZFHUA1_b00125600.dat_DECODED_3448_HW_MSC_SMS_IDD_ROAMIN           	198 
2018-05-07 09:31:19	2018-05-07 09:31:22	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127387.dat_DECODED_3447_HW_MSC_SMS_IDD_ROAMIN        	139 
2018-05-07 09:31:22	2018-05-07 09:31:25	       3	MSSBHQH02_b01302214-2.dat_DECODED_3850_NET_SMS                                  	261 
2018-05-07 09:31:25	2018-05-07 09:31:27	       2	AZF_MSSBHQH_3AZFHUA1_b00138891.dat_DECODED_3450_HW_MSC_SMS_IDD_ROAMIN           	144 
2018-05-07 09:31:27	2018-05-07 09:31:36	       9	CSVSM_vmcazbj12.bakcell.com_20180507030444Z.csv_n2_DECODED_6977_mco_xura_NET    	625 
2018-05-07 09:31:36	2018-05-07 09:31:40	       4	MSSBHQH01_b01317877-1.dat_DECODED_9066_NET_SMS                                  	369 
2018-05-07 09:31:40	2018-05-07 09:31:43	       3	MSSBHQ01_2_AP2b00234360-1-02.dat_DECODED_9065_NET_SMS                           	273 
2018-05-07 09:31:43	2018-05-07 09:31:45	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109261.dat_DECODED_3449_HW_MSC_SMS_IDD_ROAMIN        	154 
2018-05-07 09:31:45	2018-05-07 09:31:47	       2	MSSBHQH03_2_AP2b00234531-3-02.dat_DECODED_2664_NET_SMS                          	224 
2018-05-07 09:31:47	2018-05-07 09:31:50	       3	AZF_MSSBHQH_1AZFHUA1_b00141185.dat_DECODED_3451_HW_MSC_SMS_IDD_ROAMIN           	162 
2018-05-07 09:31:50	2018-05-07 09:31:54	       4	MSSBTC02_2_AP2b00225845-2-02.dat_DECODED_3851_NET_SMS                           	361 
2018-05-07 09:31:54	2018-05-07 09:31:56	       2	AZF_MSSBHQH_2AZFHUA1_b00125601.dat_DECODED_3452_HW_MSC_SMS_IDD_ROAMIN           	144 
2018-05-07 09:31:56	2018-05-07 09:31:59	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127388.dat_DECODED_3453_HW_MSC_SMS_IDD_ROAMIN        	143 
2018-05-07 09:31:59	2018-05-07 09:32:02	       3	MSSBHQH01_b01317878-1.dat_DECODED_9067_NET_SMS                                  	335 
2018-05-07 09:32:02	2018-05-07 09:32:05	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111938.dat_DECODED_3454_HW_MSC_SMS_IDD_ROAMIN        	152 
2018-05-07 09:32:05	2018-05-07 09:32:08	       3	MSSBHQ01_2_AP2b00234361-1-02.dat_DECODED_9068_NET_SMS                           	262 
2018-05-07 09:32:08	2018-05-07 09:32:10	       2	MSSBHQH03_2_AP2b00234532-3-02.dat_DECODED_2665_NET_SMS                          	265 
2018-05-07 09:32:10	2018-05-07 09:32:14	       4	MSSBTC02_2_AP2b00225846-2-02.dat_DECODED_3853_NET_SMS                           	329 
2018-05-07 09:32:14	2018-05-07 09:32:16	       2	MSSBHQH02_b01302215-2.dat_DECODED_3852_NET_SMS                                  	263 
2018-05-07 09:32:16	2018-05-07 09:32:19	       3	MSSBHQH02_b01302216-2.dat_DECODED_3854_NET_SMS                                  	253 
2018-05-07 09:32:19	2018-05-07 09:32:22	       3	MSSBHQH03_b01289385-3.dat_DECODED_2666_NET_SMS                                  	283 
2018-05-07 09:32:22	2018-05-07 09:32:25	       3	AZF_MSSBHQH_3AZFHUA1_b00138892.dat_DECODED_3455_HW_MSC_SMS_IDD_ROAMIN           	169 
2018-05-07 09:32:25	2018-05-07 09:32:30	       5	MSSBHQH03_2_AP2b00234533-3-02.dat_DECODED_2667_NET_SMS                          	540 
2018-05-07 09:32:30	2018-05-07 09:32:33	       3	AZF_MSSBHQH_1AZFHUA1_b00141186.dat_DECODED_3457_HW_MSC_SMS_IDD_ROAMIN           	178 
2018-05-07 09:32:33	2018-05-07 09:32:37	       4	MSSBHQ01_2_AP2b00234362-1-02.dat_DECODED_9069_NET_SMS                           	349 
2018-05-07 09:32:37	2018-05-07 09:32:39	       2	AZF_MSSBHQH_2AZFHUA1_b00125602.dat_DECODED_3458_HW_MSC_SMS_IDD_ROAMIN           	161 
2018-05-07 09:32:39	2018-05-07 09:32:49	      10	MSSBHQH03_b01289386-3.dat_DECODED_2668_NET_SMS                                  	956 
2018-05-07 09:32:49	2018-05-07 09:32:51	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109262.dat_DECODED_3456_HW_MSC_SMS_IDD_ROAMIN        	150 
2018-05-07 09:32:51	2018-05-07 09:32:57	       6	MSSBTC02_2_AP2b00225847-2-02.dat_DECODED_3855_NET_SMS                           	596 
2018-05-07 09:32:57	2018-05-07 09:33:08	      11	MSSBHQH01_b01317879-1.dat_DECODED_9070_NET_SMS                                  	1047
2018-05-07 09:33:08	2018-05-07 09:33:21	      13	MSSBHQH01_b01317880-1.dat_DECODED_9071_NET_SMS                                  	1443
2018-05-07 09:33:21	2018-05-07 09:33:24	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127389.dat_DECODED_3459_HW_MSC_SMS_IDD_ROAMIN        	143 
2018-05-07 09:33:24	2018-05-07 09:33:27	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111939.dat_DECODED_3461_HW_MSC_SMS_IDD_ROAMIN        	147 
2018-05-07 09:33:27	2018-05-07 09:33:29	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109263.dat_DECODED_3460_HW_MSC_SMS_IDD_ROAMIN        	145 
2018-05-07 09:33:29	2018-05-07 09:33:32	       3	AZF_MSSBHQH_3AZFHUA1_b00138893.dat_DECODED_3462_HW_MSC_SMS_IDD_ROAMIN           	143 
2018-05-07 09:33:32	2018-05-07 09:33:35	       3	AZF_MSSBHQH_1AZFHUA1_b00141187.dat_DECODED_3463_HW_MSC_SMS_IDD_ROAMIN           	156 
2018-05-07 09:33:35	2018-05-07 09:33:46	      11	MSSBHQH02_b01302217-2.dat_DECODED_3856_NET_SMS                                  	1177
2018-05-07 09:33:46	2018-05-07 09:34:01	      15	MSSBHQH03_b01289387-3.dat_DECODED_2669_NET_SMS                                  	1490
2018-05-07 09:34:01	2018-05-07 09:34:13	      12	MSSBHQ01_2_AP2b00234363-1-02.dat_DECODED_9072_NET_SMS                           	1239
2018-05-07 09:34:13	2018-05-07 09:34:27	      14	MSSBTC02_2_AP2b00225848-2-02.dat_DECODED_3857_NET_SMS                           	1445
2018-05-07 09:34:27	2018-05-07 09:34:38	      11	MSSBHQH01_b01317881-1.dat_DECODED_9073_NET_SMS                                  	1099
2018-05-07 09:34:38	2018-05-07 09:34:49	      11	MSSBHQH03_2_AP2b00234534-3-02.dat_DECODED_2670_NET_SMS                          	1241
2018-05-07 09:34:49	2018-05-07 09:34:59	      10	MSSBHQH03_2_AP2b00234535-3-02.dat_DECODED_2671_NET_SMS                          	997 
2018-05-07 09:34:59	2018-05-07 09:35:02	       3	AZF_MSSBHQH_2AZFHUA1_b00125603.dat_DECODED_3464_HW_MSC_SMS_IDD_ROAMIN           	149 
2018-05-07 09:35:02	2018-05-07 09:35:05	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111940.dat_DECODED_3466_HW_MSC_SMS_IDD_ROAMIN        	158 
2018-05-07 09:35:05	2018-05-07 09:35:15	      10	MSSBHQH02_b01302218-2.dat_DECODED_3858_NET_SMS                                  	998 
2018-05-07 09:35:15	2018-05-07 09:35:24	       9	MSSBHQH02_b01302219-2.dat_DECODED_3859_NET_SMS                                  	968 
2018-05-07 09:35:24	2018-05-07 09:35:24	       0	AZF_MSSBHQH_2AZFHUA2_AP2b00127390.dat_DECODED_3465_HW_MSC_SMS_IDD_ROAMIN        	319 

File : ./pro_inter_daily_20180507093526.log
2018-05-07 09:35:27	2018-05-07 09:35:38	      11	MSSBHQH03_b01289388-3.dat_DECODED_2672_NET_SMS                                  	1185
2018-05-07 09:35:38	2018-05-07 09:35:50	      12	MSSBHQH01_b01317882-1.dat_DECODED_9075_NET_SMS                                  	1198
2018-05-07 09:35:50	2018-05-07 09:36:00	      10	MSSBHQ01_2_AP2b00234364-1-02.dat_DECODED_9074_NET_SMS                           	1005
2018-05-07 09:36:00	2018-05-07 09:36:11	      11	MSSBTC02_2_AP2b00225849-2-02.dat_DECODED_3860_NET_SMS                           	1203
2018-05-07 09:36:11	2018-05-07 09:36:23	      12	MSSBHQH03_b01289389-3.dat_DECODED_2673_NET_SMS                                  	1196
2018-05-07 09:36:23	2018-05-07 09:36:26	       3	AZF_MSSBHQH_3AZFHUA1_b00138894.dat_DECODED_3468_HW_MSC_SMS_IDD_ROAMIN           	154 
2018-05-07 09:36:26	2018-05-07 09:36:29	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00109264.dat_DECODED_3467_HW_MSC_SMS_IDD_ROAMIN        	157 
2018-05-07 09:36:29	2018-05-07 09:36:32	       3	AZF_MSSBHQH_2AZFHUA1_b00125604.dat_DECODED_3470_HW_MSC_SMS_IDD_ROAMIN           	163 
2018-05-07 09:36:32	2018-05-07 09:36:34	       2	AZF_MSSBHQH_1AZFHUA1_b00141188.dat_DECODED_3469_HW_MSC_SMS_IDD_ROAMIN           	166 
2018-05-07 09:36:34	2018-05-07 09:36:46	      12	MSSBTC02_2_AP2b00225850-2-02.dat_DECODED_3861_NET_SMS                           	1227
2018-05-07 09:36:46	2018-05-07 09:36:49	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127391.dat_DECODED_3471_HW_MSC_SMS_IDD_ROAMIN        	161 
2018-05-07 09:36:49	2018-05-07 09:37:00	      11	MSSBHQ01_2_AP2b00234366-1-02.dat_DECODED_9077_NET_SMS                           	1050
2018-05-07 09:37:00	2018-05-07 09:37:09	       9	MSSBHQ01_2_AP2b00234365-1-02.dat_DECODED_9076_NET_SMS                           	982 
2018-05-07 09:37:09	2018-05-07 09:37:18	       9	MSSBHQH03_2_AP2b00234536-3-02.dat_DECODED_2674_NET_SMS                          	908 
2018-05-07 09:37:18	2018-05-07 09:37:21	       3	AZF_MSSBHQH_3AZFHUA1_b00138895.dat_DECODED_3472_HW_MSC_SMS_IDD_ROAMIN           	153 
2018-05-07 09:37:21	2018-05-07 09:37:31	      10	MSSBHQH02_b01302220-2.dat_DECODED_3862_NET_SMS                                  	1026
2018-05-07 09:37:31	2018-05-07 09:37:41	      10	MSSBHQH02_b01302221-2.dat_DECODED_3863_NET_SMS                                  	980 
2018-05-07 09:37:41	2018-05-07 09:37:53	      12	MSSBHQH03_b01289390-3.dat_DECODED_2675_NET_SMS                                  	1295
2018-05-07 09:37:53	2018-05-07 09:37:56	       3	AZF_MSSBHQH_1AZFHUA1_b00141189.dat_DECODED_3473_HW_MSC_SMS_IDD_ROAMIN           	153 
2018-05-07 09:37:56	2018-05-07 09:37:59	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111941.dat_DECODED_3474_HW_MSC_SMS_IDD_ROAMIN        	167 
2018-05-07 09:37:59	2018-05-07 09:38:22	      23	CSVSM_AZF_vmcazbj12.bakcell.com_20180507015452Z.csv_n2_DECODED_6681_mco_xura_NET	326 
2018-05-07 09:38:22	2018-05-07 09:38:34	      12	MSSBHQH01_b01317883-1.dat_DECODED_9078_NET_SMS                                  	1196
2018-05-07 09:38:34	2018-05-07 09:38:44	      10	MSSBHQH03_2_AP2b00234537-3-02.dat_DECODED_2676_NET_SMS                          	1037
2018-05-07 09:38:44	2018-05-07 09:38:46	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109265.dat_DECODED_3475_HW_MSC_SMS_IDD_ROAMIN        	141 
2018-05-07 09:38:46	2018-05-07 09:38:58	      12	MSSBTC02_2_AP2b00225851-2-02.dat_DECODED_3864_NET_SMS                           	1250
2018-05-07 09:38:58	2018-05-07 09:39:10	      12	MSSBHQH03_b01289391-3.dat_DECODED_2677_NET_SMS                                  	1209
2018-05-07 09:39:10	2018-05-07 09:39:13	       3	AZF_MSSBHQH_2AZFHUA1_b00125605.dat_DECODED_3476_HW_MSC_SMS_IDD_ROAMIN           	162 
2018-05-07 09:39:13	2018-05-07 09:39:24	      11	MSSBTC02_2_AP2b00225852-2-02.dat_DECODED_3865_NET_SMS                           	1124
2018-05-07 09:39:24	2018-05-07 09:39:34	      10	MSSBHQH01_b01317884-1.dat_DECODED_9079_NET_SMS                                  	1068
2018-05-07 09:39:34	2018-05-07 09:39:43	       9	MSSBHQ01_2_AP2b00234367-1-02.dat_DECODED_9080_NET_SMS                           	908 
2018-05-07 09:39:43	2018-05-07 09:39:46	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127392.dat_DECODED_3477_HW_MSC_SMS_IDD_ROAMIN        	180 
2018-05-07 09:39:46	2018-05-07 09:39:55	       9	MSSBHQ01_2_AP2b00234368-1-02.dat_DECODED_9081_NET_SMS                           	964 
2018-05-07 09:39:55	2018-05-07 09:40:04	       9	MSSBHQH03_2_AP2b00234538-3-02.dat_DECODED_2678_NET_SMS                          	887 
2018-05-07 09:40:04	2018-05-07 09:40:07	       3	AZF_MSSBHQH_1AZFHUA1_b00141190.dat_DECODED_3479_HW_MSC_SMS_IDD_ROAMIN           	174 
2018-05-07 09:40:07	2018-05-07 09:40:16	       9	MSSBHQH02_b01302222-2.dat_DECODED_3866_NET_SMS                                  	901 
2018-05-07 09:40:16	2018-05-07 09:40:25	       9	MSSBHQH02_b01302223-2.dat_DECODED_3867_NET_SMS                                  	983 
2018-05-07 09:40:25	2018-05-07 09:40:36	      11	MSSBHQH03_b01289392-3.dat_DECODED_2679_NET_SMS                                  	1056
2018-05-07 09:40:36	2018-05-07 09:40:38	       2	AZF_MSSBHQH_1AZFHUA2_AP2b00111942.dat_DECODED_3480_HW_MSC_SMS_IDD_ROAMIN        	151 
2018-05-07 09:40:38	2018-05-07 09:40:42	       4	AZF_MSSBHQH_3AZFHUA1_b00138896.dat_DECODED_3478_HW_MSC_SMS_IDD_ROAMIN           	200 
2018-05-07 09:40:42	2018-05-07 09:40:52	      10	MSSBHQH01_b01317885-1.dat_DECODED_9082_NET_SMS                                  	1080
2018-05-07 09:40:52	2018-05-07 09:41:01	       9	MSSBHQH03_2_AP2b00234539-3-02.dat_DECODED_2680_NET_SMS                          	871 
2018-05-07 09:41:01	2018-05-07 09:41:04	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00109266.dat_DECODED_3481_HW_MSC_SMS_IDD_ROAMIN        	158 
2018-05-07 09:41:04	2018-05-07 09:41:07	       3	AZF_MSSBHQH_2AZFHUA1_b00125606.dat_DECODED_3482_HW_MSC_SMS_IDD_ROAMIN           	164 
2018-05-07 09:41:07	2018-05-07 09:41:18	      11	MSSBHQH03_b01289393-3.dat_DECODED_2681_NET_SMS                                  	1160
2018-05-07 09:41:18	2018-05-07 09:41:29	      11	MSSBHQH01_b01317886-1.dat_DECODED_9083_NET_SMS                                  	1162
2018-05-07 09:41:29	2018-05-07 09:41:41	      12	MSSBTC02_2_AP2b00225853-2-02.dat_DECODED_3868_NET_SMS                           	1214
2018-05-07 09:41:41	2018-05-07 09:41:50	       9	MSSBHQH03_2_AP2b00234540-3-02.dat_DECODED_2682_NET_SMS                          	897 
2018-05-07 09:41:50	2018-05-07 09:41:52	       2	AZF_MSSBHQH_2AZFHUA2_AP2b00127393.dat_DECODED_3483_HW_MSC_SMS_IDD_ROAMIN        	148 
2018-05-07 09:41:52	2018-05-07 09:41:55	       3	AZF_MSSBHQH_1AZFHUA1_b00141191.dat_DECODED_3485_HW_MSC_SMS_IDD_ROAMIN           	121 
2018-05-07 09:41:55	2018-05-07 09:42:05	      10	MSSBHQH01_b01317887-1.dat_DECODED_9084_NET_SMS                                  	1098
2018-05-07 09:42:05	2018-05-07 09:42:15	      10	MSSBHQ01_2_AP2b00234369-1-02.dat_DECODED_9085_NET_SMS                           	988 
2018-05-07 09:42:15	2018-05-07 09:42:18	       3	AZF_MSSBHQH_3AZFHUA1_b00138897.dat_DECODED_3484_HW_MSC_SMS_IDD_ROAMIN           	158 
2018-05-07 09:42:18	2018-05-07 09:42:27	       9	MSSBHQH02_b01302224-2.dat_DECODED_3869_NET_SMS                                  	896 
2018-05-07 09:42:27	2018-05-07 09:42:38	      11	CSVSM_vmcazbj12.bakcell.com_20180507032331Z.csv_n2_DECODED_6978_mco_xura_NET    	758 
2018-05-07 09:42:38	2018-05-07 09:42:46	       8	MSSBHQH02_b01302225-2.dat_DECODED_3871_NET_SMS                                  	881 
2018-05-07 09:42:46	2018-05-07 09:42:49	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00109267.dat_DECODED_3486_HW_MSC_SMS_IDD_ROAMIN        	159 
2018-05-07 09:42:49	2018-05-07 09:43:00	      11	MSSBTC02_2_AP2b00225854-2-02.dat_DECODED_3870_NET_SMS                           	1107
2018-05-07 09:43:00	2018-05-07 09:43:11	      11	MSSBHQH03_b01289394-3.dat_DECODED_2683_NET_SMS                                  	1098
2018-05-07 09:43:11	2018-05-07 09:43:23	      12	MSSBHQH01_b01317888-1.dat_DECODED_9086_NET_SMS                                  	1237
2018-05-07 09:43:23	2018-05-07 09:43:26	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111943.dat_DECODED_3487_HW_MSC_SMS_IDD_ROAMIN        	164 
2018-05-07 09:43:26	2018-05-07 09:43:28	       2	AZF_MSSBHQH_2AZFHUA2_AP2b00127394.dat_DECODED_3488_HW_MSC_SMS_IDD_ROAMIN        	139 
2018-05-07 09:43:28	2018-05-07 09:43:37	       9	MSSBHQ01_2_AP2b00234370-1-02.dat_DECODED_9087_NET_SMS                           	893 
2018-05-07 09:43:37	2018-05-07 09:43:45	       8	MSSBHQH03_2_AP2b00234541-3-02.dat_DECODED_2684_NET_SMS                          	852 
2018-05-07 09:43:45	2018-05-07 09:43:56	      11	MSSBTC02_2_AP2b00225855-2-02.dat_DECODED_3872_NET_SMS                           	1116
2018-05-07 09:43:56	2018-05-07 09:44:08	      12	MSSBHQH03_b01289395-3.dat_DECODED_2685_NET_SMS                                  	1258
